ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-04-18T18:23:53Z,windows,192228,IN,122.161.75.17,Jab Koi Baat - Recreated,Atif Aslam,Jab Koi Baat - Recreated,spotify:track:43GfQ1SC17rBWiHkOtdwK8,,,,,,,,trackdone,trackdone,False,False,False,1713464378,False
2024-04-18T18:28:53Z,windows,298045,IN,122.161.75.17,Meri Maa Ke Barabar Koi Nahi,Jubin Nautiyal,Meri Maa Ke Barabar Koi Nahi,spotify:track:7wavprkU2TlcwtdQadwr3G,,,,,,,,trackdone,trackdone,False,False,False,1713464571,False
2024-04-19T14:29:23Z,android,22640,IN,106.195.51.113,Saal,Ishpreet Singh,Saal,spotify:track:2S3erlZaNr7EGakVORv619,,,,,,,,clickrow,remote,True,False,False,1713536940,False
2024-04-19T14:32:05Z,windows,166580,IN,122.161.75.17,Saal,Ishpreet Singh,Saal,spotify:track:2S3erlZaNr7EGakVORv619,,,,,,,,remote,endplay,False,True,False,1713536898,False
2024-04-19T17:11:40Z,windows,142680,IN,122.161.75.17,ART,Tyla,TYLA,spotify:track:40ds3xedbMkWhszkGnZwxi,,,,,,,,clickrow,unknown,False,False,False,1713537066,False
2024-04-19T17:14:58Z,windows,188125,IN,122.161.75.17,Saal,Ishpreet Singh,Saal,spotify:track:2S3erlZaNr7EGakVORv619,,,,,,,,clickrow,trackdone,False,False,False,1713546647,False
2024-04-19T17:18:23Z,windows,174146,IN,122.161.75.17,Sajna,Ishpreet Singh,Saaye,spotify:track:5ObHoYQ32HHBs17Wi0OHk2,,,,,,,,trackdone,trackdone,False,False,False,1713546866,False
2024-04-19T17:21:33Z,windows,189714,IN,122.161.75.17,Koi Vi Nahi,Shirley Setia,Koi Vi Nahi,spotify:track:2QNU1aSZwHbdlVGK6IrX8V,,,,,,,,trackdone,trackdone,False,False,False,1713547041,False
2024-04-19T17:26:20Z,windows,260377,IN,122.161.75.17,Pehli Si Muhabbat (Original Motion Picture Soundtrack),Ali Zafar,Pehli Si Muhabbat (Original Motion Picture Soundtrack),spotify:track:6okXGyZjrasNITqJbkgcEa,,,,,,,,trackdone,trackdone,False,False,False,1713547258,False
2024-04-19T17:30:21Z,windows,240000,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,trackdone,trackdone,False,False,False,1713547518,False
2024-04-19T17:30:37Z,windows,13706,IN,122.161.75.17,Chan Kitthan,Shaurya Jha,Chan Kitthan,spotify:track:3jpciY4LxpTbN1yB4x4zM3,,,,,,,,trackdone,backbtn,False,True,False,1713547759,False
2024-04-19T17:30:53Z,windows,9090,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,backbtn,endplay,False,True,False,1713547774,False
2024-04-19T17:49:44Z,windows,71630,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,clickrow,unknown,False,False,False,1713547791,False
2024-04-19T17:53:49Z,windows,240000,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,remote,trackdone,False,False,False,1713548921,False
2024-04-19T17:57:48Z,windows,240000,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,trackdone,trackdone,False,False,False,1713549166,False
2024-04-19T18:01:49Z,windows,240000,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,trackdone,trackdone,False,False,False,1713549406,False
2024-04-19T18:05:50Z,windows,240000,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,trackdone,trackdone,False,False,False,1713549647,False
2024-04-19T18:06:04Z,windows,12090,IN,122.161.75.17,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,trackdone,fwdbtn,False,True,False,1713549887,False
2024-04-19T18:07:32Z,windows,58393,IN,122.161.75.17,Daku,Chani Nattan,Daku,spotify:track:3wz2vWhYnnBoFmgMkqtzLy,,,,,,,,fwdbtn,fwdbtn,False,True,False,1713549931,False
2024-04-19T18:07:38Z,windows,5170,IN,122.161.75.17,9:45,Prabh Singh,9:45,spotify:track:6c4Po8zyQjB4cR5XgLhcGb,,,,,,,,fwdbtn,fwdbtn,False,True,False,1713549990,False
2024-04-19T18:10:53Z,windows,194857,IN,122.161.75.17,Heeriye (feat. Arijit Singh),Jasleen Royal,Heeriye (feat. Arijit Singh),spotify:track:5PUXKVVVQ74C3gl5vKy9Li,,,,,,,,fwdbtn,trackdone,False,False,False,1713549996,False
2024-04-19T18:14:13Z,windows,200120,IN,122.161.75.17,Mann Mera,Gajendra Verma,Table No. 21 (Original Motion Picture Soundtrack),spotify:track:3yV2c3cYhkAwSsxAq6nRiv,,,,,,,,trackdone,trackdone,False,False,False,1713550190,False
2024-04-19T20:34:36Z,windows,125035,IN,122.161.75.17,Tu Mileya,Darshan Raval,Tu Mileya,spotify:track:7glqjOAauUoPmOXp2Ovpcf,,,,,,,,trackdone,logout,False,False,False,1713550417,False
2024-05-18T12:44:55Z,windows,9340,IN,122.161.69.208,Sun Maahi,Armaan Malik,Sun Maahi,spotify:track:0tE3kaT3c9tjSiOqZJnM1X,,,,,,,,clickrow,logout,False,False,False,1715799080,False
2024-05-18T14:16:07Z,android,341731,IN,106.195.51.112,Tabaah Ho Gaye (Kalank),Pritam,Tabaah Ho Gaye (Kalank),spotify:track:7croXqgzbKGK7QXsiwK2nW,,,,,,,,clickrow,trackdone,True,False,False,1716041426,False
2024-05-18T14:22:40Z,android,341731,IN,106.195.51.112,Tabaah Ho Gaye (Kalank),Pritam,Tabaah Ho Gaye (Kalank),spotify:track:7croXqgzbKGK7QXsiwK2nW,,,,,,,,trackdone,trackdone,True,False,False,1716041819,False
2024-05-18T14:26:36Z,android,235297,IN,106.195.51.112,Baari,Bilal Saeed,Baari,spotify:track:0HTb4JfMtMkMYUtyd19In3,,,,,,,,trackdone,trackdone,True,False,False,1716042162,False
2024-05-18T14:29:33Z,android,167294,IN,106.195.51.112,Jatt Disda,Sunanda Sharma,Jatt Disda,spotify:track:3IJcfo7tASk7YqTC2aifog,,,,,,,,trackdone,trackdone,True,False,False,1716042407,False
2024-05-18T14:33:19Z,android,225273,IN,106.195.51.112,Teri Khair Mangdi,Bilal Saeed,Baar Baar Dekho,spotify:track:4HceynRFeONXIHTq4X1q2N,,,,,,,,trackdone,trackdone,True,False,False,1716042574,False
2024-05-18T14:34:24Z,android,64651,IN,106.195.51.112,"Tere Naal Nachna (From ""Nawabzaade"")",Badshah,"Tere Naal Nachna (From ""Nawabzaade"")",spotify:track:5DIt4eq2D6CZjX1s5jwrnP,,,,,,,,trackdone,fwdbtn,True,True,False,1716042799,False
2024-05-18T14:34:58Z,android,1596,IN,106.195.51.112,Chann Sitare,Ammy Virk,"Chann Sitare (From ""Oye Makhna"")",spotify:track:50UrzLQaUmPp5LsehLMMKR,,,,,,,,fwdbtn,endplay,True,True,False,1716042897,False
2024-05-18T14:38:30Z,android,213288,IN,106.195.51.112,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,clickrow,trackdone,True,False,False,1716042899,False
2024-05-18T14:50:31Z,android,85734,IN,106.195.51.112,Uchiyaan Dewaraan,Bilal Saeed,Uchiyaan Dewaraan,spotify:track:1CYn0jiSz0gubTpYJbuTMS,,,,,,,,trackdone,logout,True,False,False,1716043112,False
2024-05-18T16:53:24Z,android,213288,IN,106.195.51.112,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,clickrow,trackdone,True,False,False,1716050993,False
2024-05-18T16:58:00Z,android,227976,IN,106.195.51.112,Uchiyaan Dewaraan,Bilal Saeed,Uchiyaan Dewaraan,spotify:track:1CYn0jiSz0gubTpYJbuTMS,,,,,,,,trackdone,trackdone,True,False,False,1716051253,False
2024-05-18T17:02:12Z,android,251428,IN,106.195.51.112,Baarish Ki Jaaye,B Praak,Baarish Ki Jaaye,spotify:track:4OQFlJOSID2AzpmOcuDlJl,,,,,,,,trackdone,trackdone,True,False,False,1716051482,False
2024-05-18T17:06:24Z,android,251142,IN,106.195.51.112,Do Gallan - Let's Talk,Garry Sandhu,Do Gallan,spotify:track:7gBjvaMxE92ezPBMljMAcq,,,,,,,,trackdone,trackdone,True,False,False,1716051733,False
2024-05-18T17:18:45Z,android,139790,IN,106.195.51.112,Apa Fer Milaange,Savi Kahlon,Apa Fer Milaange,spotify:track:6JP8RinqsLkPiBi7B0VLGJ,,,,,,,,trackdone,logout,True,False,False,1716051985,False
2024-05-19T06:59:56Z,windows,0,IN,122.161.69.208,Apa Fer Milaange,Savi Kahlon,Apa Fer Milaange,spotify:track:6JP8RinqsLkPiBi7B0VLGJ,,,,,,,,remote,endplay,False,True,False,1716101847,False
2024-05-19T07:03:39Z,windows,213288,IN,122.161.69.208,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,clickrow,trackdone,False,False,False,1716101914,False
2024-05-19T07:07:02Z,windows,34673,IN,122.161.69.208,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,trackdone,endplay,False,True,False,1716102160,False
2024-05-19T07:11:35Z,windows,259904,IN,122.161.69.208,Sukoon,Hassan & Roshaan,Day 5,spotify:track:3DBCCSY8ys75I4T8iK2TTA,,,,,,,,fwdbtn,trackdone,False,False,False,1716102332,False
2024-05-19T07:15:09Z,windows,213599,IN,122.161.69.208,Soulmate,Badshah,Ek Tha Raja,spotify:track:1tf2iody5iRLYYPDSBpzRc,,,,,,,,trackdone,trackdone,False,False,False,1716102603,False
2024-05-19T07:15:42Z,windows,6428,IN,122.161.69.208,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",spotify:track:5urYiIXu1ZhfMAOsp7WDTc,,,,,,,,trackdone,backbtn,False,True,False,1716102843,False
2024-05-19T07:18:41Z,windows,8080,IN,122.161.69.208,Soulmate,Badshah,Ek Tha Raja,spotify:track:1tf2iody5iRLYYPDSBpzRc,,,,,,,,backbtn,endplay,False,True,False,1716102851,False
2024-05-19T07:18:57Z,android,8960,IN,106.195.51.112,Soulmate,Badshah,Ek Tha Raja,spotify:track:1tf2iody5iRLYYPDSBpzRc,,,,,,,,remote,remote,True,False,False,1716103112,False
2024-05-19T07:29:53Z,windows,313709,IN,122.161.69.208,Soulmate,Badshah,Ek Tha Raja,spotify:track:1tf2iody5iRLYYPDSBpzRc,,,,,,,,remote,trackdone,False,False,False,1716103043,False
2024-05-19T07:31:32Z,windows,4260,IN,122.161.69.208,"Dil Ko Karaar Aaya (From ""Sukoon"")",Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",spotify:track:5urYiIXu1ZhfMAOsp7WDTc,,,,,,,,trackdone,endplay,False,True,False,1716103701,False
2024-05-19T07:32:01Z,android,7208,IN,106.195.51.112,You,Armaan Malik,You,spotify:track:52INmBPUsLUQ6to3WnGWUm,,,,,,,,clickrow,remote,True,False,False,1716103914,False
2024-05-19T07:35:12Z,windows,194477,IN,122.161.69.208,You,Armaan Malik,You,spotify:track:52INmBPUsLUQ6to3WnGWUm,,,,,,,,remote,trackdone,False,False,False,1716103826,False
2024-05-19T07:38:28Z,windows,174146,IN,122.161.69.208,Sajna,Ishpreet Singh,Saaye,spotify:track:5ObHoYQ32HHBs17Wi0OHk2,,,,,,,,trackdone,trackdone,False,False,False,1716104040,False
2024-05-19T07:38:39Z,windows,9811,IN,122.161.69.208,Your Eyes,Barney Sku,Your Eyes,spotify:track:5pebgx4IJ5YvZH2sYOHDRf,,,,,,,,trackdone,endplay,False,True,False,1716104215,False
2024-05-19T07:43:08Z,windows,265000,IN,122.161.69.208,for lovers who hesitate,JANNABI,LEGEND,spotify:track:5BqwC9kOBbqYkzdOKeXFFk,,,,,,,,clickrow,trackdone,False,False,False,1716104226,False
2024-05-19T07:46:22Z,windows,169448,IN,122.161.69.208,I Miss You,SOYOU,"Guardian (Original Television Soundtrack), Pt. 7",spotify:track:3SfbB0Y3saMIQnNctxMVhj,,,,,,,,trackdone,trackdone,False,False,False,1716104522,False
2024-05-19T10:17:28Z,windows,53284,IN,122.161.69.208,I Will Go To You Like the First Snow,AILEE,"Guardian (Original Television Soundtrack), Pt. 9",spotify:track:2BPXILn0MqOe5WroVXlvN1,,,,,,,,trackdone,endplay,False,True,False,1716104692,False
2024-05-19T10:20:43Z,windows,183260,IN,122.161.69.208,My Queen,KD DESIROCK,My Queen,spotify:track:432Inwsdfixa83Kj4nvXMr,,,,,,,,playbtn,trackdone,False,False,False,1716113763,False
2024-05-19T10:27:46Z,windows,341731,IN,122.161.69.208,Tabaah Ho Gaye (Kalank),Pritam,Tabaah Ho Gaye (Kalank),spotify:track:7croXqgzbKGK7QXsiwK2nW,,,,,,,,clickrow,endplay,False,True,False,1716114029,False
2024-05-19T10:28:19Z,windows,32563,IN,122.161.69.208,"Dhoonde Akhiyaan - From ""Jabariya Jodi""",Yasser Desai,Dhoonde Akhiyaan,spotify:track:6pXp6OFlxrA0FJyzNw4QID,,,,,,,,trackdone,endplay,False,True,False,1716114374,False
2024-05-19T10:28:26Z,windows,4200,IN,122.161.69.208,Ve Haaniyaan,Danny,Ve Haaniyaan,spotify:track:2C6CJGFLbisteRuY6Plb7b,,,,,,,,clickrow,endplay,False,True,False,1716114409,False
2024-05-19T10:32:00Z,windows,213288,IN,122.161.69.208,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,clickrow,endplay,False,True,False,1716114413,False
2024-05-19T10:49:21Z,windows,255764,IN,122.161.69.208,Sukoon,Hassan & Roshaan,Day 5,spotify:track:3DBCCSY8ys75I4T8iK2TTA,,,,,,,,trackdone,trackdone,False,False,False,1716114628,False
2024-05-19T10:52:55Z,windows,213599,IN,122.161.69.208,Soulmate,Badshah,Ek Tha Raja,spotify:track:1tf2iody5iRLYYPDSBpzRc,,,,,,,,trackdone,endplay,False,True,True,1716115670,False
2024-05-19T11:00:04Z,windows,33880,IN,122.161.69.208,Soulmate,Badshah,Ek Tha Raja,spotify:track:1tf2iody5iRLYYPDSBpzRc,,,,,,,,trackdone,endplay,False,True,True,1716115885,False
2024-05-19T11:04:50Z,windows,284723,IN,122.161.69.208,Te Amo (Duet),Pritam,Dum Maaro Dum,spotify:track:3x55c9UVpbURc2T02DLfEM,,,,,,,,playbtn,trackdone,True,False,False,1716116312,False
2024-05-19T11:09:23Z,windows,210000,IN,122.161.69.208,8 Parche,Baani Sandhu,8 Parche,spotify:track:42ETKyApzUl8hTtytFAjen,,,,,,,,trackdone,trackdone,True,False,False,1716116660,False
2024-05-19T11:12:09Z,windows,165333,IN,122.161.69.208,Tere Karke,Guri,Tere Karke,spotify:track:51R55oCrBJZD55Uhd0c2ZU,,,,,,,,trackdone,trackdone,True,False,False,1716116870,False
2024-05-19T11:17:25Z,windows,315730,IN,122.161.69.208,Mat Jao Na,Abhash Jha,Mat Jao Na,spotify:track:3OtGr6T3YrGNyCQsJaRSlV,,,,,,,,trackdone,trackdone,True,False,False,1716117036,False
2024-05-19T11:21:52Z,windows,266762,IN,122.161.69.208,Yaara,Mamta Sharma,Yaara,spotify:track:3Oi40ZdQtHovqlehbuF9xo,,,,,,,,trackdone,trackdone,True,False,False,1716117353,False
2024-05-19T11:27:53Z,windows,42796,IN,122.161.69.208,Sakhiyaan,Maninder Buttar,Sakhiyaan,spotify:track:3sqRODOZ1Z6hR4F2tnFAlg,,,,,,,,trackdone,backbtn,True,True,False,1716117640,False
2024-05-19T11:27:57Z,windows,3360,IN,122.161.69.208,Yaara,Mamta Sharma,Yaara,spotify:track:3Oi40ZdQtHovqlehbuF9xo,,,,,,,,backbtn,backbtn,True,True,False,1716117980,False
2024-05-19T11:33:13Z,windows,315730,IN,122.161.69.208,Mat Jao Na,Abhash Jha,Mat Jao Na,spotify:track:3OtGr6T3YrGNyCQsJaRSlV,,,,,,,,backbtn,trackdone,True,False,False,1716117985,False
2024-05-19T13:05:53Z,windows,264499,IN,122.161.69.208,Yaara,Mamta Sharma,Yaara,spotify:track:3Oi40ZdQtHovqlehbuF9xo,,,,,,,,trackdone,unknown,True,False,False,1716118300,False
2024-05-19T13:09:56Z,windows,179325,IN,122.161.69.208,Sakhiyaan,Maninder Buttar,Sakhiyaan,spotify:track:3sqRODOZ1Z6hR4F2tnFAlg,,,,,,,,fwdbtn,trackdone,True,False,False,1716123922,False
2024-05-19T13:13:25Z,windows,208500,IN,122.161.69.208,Tera Zikr,Darshan Raval,Tera Zikr,spotify:track:0OfaueVeRebAfWsAHajj3z,,,,,,,,trackdone,trackdone,True,False,False,1716124102,False
2024-05-19T13:24:39Z,windows,53470,IN,122.161.69.208,Malang Sajna,Sachet Tandon,Malang Sajna,spotify:track:73K33p4Vyz9koXGqmL5eFs,,,,,,,,trackdone,endplay,True,True,False,1716124311,False
2024-05-19T13:27:44Z,windows,183260,IN,122.161.69.208,My Queen,KD DESIROCK,My Queen,spotify:track:432Inwsdfixa83Kj4nvXMr,,,,,,,,clickrow,endplay,False,True,False,1716124986,False
2024-05-19T13:32:04Z,windows,177750,IN,122.161.69.208,Yaari,Nikk,Yaari,spotify:track:04UzZSWfw8hkK832P27QLq,,,,,,,,trackdone,trackdone,False,False,False,1716125170,False
2024-05-19T13:35:14Z,windows,179325,IN,122.161.69.208,Sakhiyaan,Maninder Buttar,Sakhiyaan,spotify:track:3sqRODOZ1Z6hR4F2tnFAlg,,,,,,,,trackdone,trackdone,False,False,False,1716125441,False
2024-05-19T13:38:44Z,windows,208855,IN,122.161.69.208,Jatti da Crush,Kay Vee Singh,Jatti da Crush,spotify:track:6fnEIzQqsrj0ZJ5kqe1ZCq,,,,,,,,trackdone,trackdone,False,False,False,1716125621,False
2024-05-19T13:58:15Z,windows,142787,IN,122.161.69.208,Udh Di Phiran,Sunanda Sharma,Udh Di Phiran,spotify:track:4sTY5k1xidkZWbtvVZrft3,,,,,,,,trackdone,endplay,False,True,False,1716125860,False
2024-05-19T13:58:18Z,android,16135,IN,106.195.51.112,Udh Di Phiran,Sunanda Sharma,Udh Di Phiran,spotify:track:4sTY5k1xidkZWbtvVZrft3,,,,,,,,appload,remote,True,False,False,1716127083,False
2024-05-19T14:02:01Z,windows,225868,IN,122.161.69.208,Udh Di Phiran,Sunanda Sharma,Udh Di Phiran,spotify:track:4sTY5k1xidkZWbtvVZrft3,,,,,,,,remote,trackdone,False,False,False,1716127002,False
2024-05-19T14:05:37Z,windows,193705,IN,122.161.69.208,Tu Mileya,Darshan Raval,Tu Mileya,spotify:track:7glqjOAauUoPmOXp2Ovpcf,,,,,,,,trackdone,trackdone,False,False,False,1716127249,False
2024-05-19T14:09:23Z,windows,225273,IN,122.161.69.208,Teri Khair Mangdi,Bilal Saeed,Baar Baar Dekho,spotify:track:4HceynRFeONXIHTq4X1q2N,,,,,,,,trackdone,trackdone,False,False,False,1716127443,False
2024-05-19T16:42:57Z,windows,316000,IN,122.161.69.208,Mere Wala Sardar,Jugraj Sandhu,Mere Wala Sardar,spotify:track:3hCLDKPwRELWLnYF3nOY5J,,,,,,,,trackdone,trackdone,False,False,False,1716136340,False
2024-05-19T16:46:58Z,windows,197892,IN,122.161.69.208,Shape,Kaka,Another Side,spotify:track:0j9Y4rbP8dkNipKoCR1gva,,,,,,,,trackdone,trackdone,False,False,False,1716136883,False
2024-05-19T16:49:47Z,windows,9623,IN,122.161.69.208,Chidiya,Vilen,Chidiya,spotify:track:0aoN9BQostK81IFddJn8Ej,,,,,,,,trackdone,fwdbtn,True,True,False,1716137282,False
2024-05-19T16:51:28Z,windows,36836,IN,122.161.69.208,Ek Tarfa,Darshan Raval,Ek Tarfa,spotify:track:64r6z0P3RnhpTGdkA7p5Os,,,,,,,,fwdbtn,fwdbtn,True,True,False,1716137293,False
2024-05-19T16:55:52Z,windows,261757,IN,122.161.69.208,Teri Aankhon Mein,Darshan Raval,Teri Aankhon Mein,spotify:track:3wmI2n0Whs6kg4MT8jFRU1,,,,,,,,fwdbtn,trackdone,True,False,False,1716137401,False
2024-05-19T17:00:05Z,windows,308000,IN,122.161.69.208,Bewajah,Himesh Reshammiya,Sanam Teri Kasam (Original Motion Picture Soundtrack),spotify:track:5GJ3WaxTSlxDY3csctX20H,,,,,,,,trackdone,trackdone,True,False,False,1716137669,False
2024-05-19T17:06:00Z,windows,195883,IN,122.161.69.208,Chitta,Manan Bhardwaj,Shiddat,spotify:track:6JUQViD0hLXlvWXCV4uUF8,,,,,,,,trackdone,fwdbtn,True,True,False,1716137977,False
2024-05-19T17:07:01Z,windows,57512,IN,122.161.69.208,Yaara,Mamta Sharma,Yaara,spotify:track:3Oi40ZdQtHovqlehbuF9xo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1716138267,False
2024-05-19T17:07:06Z,windows,0,IN,122.161.69.208,Akhiyaan,Mitraz,Akhiyaan,spotify:track:2l3dFxtoSMgMQVyRIUHjpz,,,,,,,,fwdbtn,fwdbtn,True,True,False,1716138328,False
2024-05-19T17:07:21Z,windows,3040,IN,122.161.69.208,Tere Naal,Tulsi Kumar,Tere Naal,spotify:track:2Vw94w6FxCyaYwyCivi9Py,,,,,,,,fwdbtn,trackdone,True,False,False,1716138334,False
2024-05-19T17:09:02Z,windows,42726,IN,106.195.51.112,Bhula Diya,Darshan Raval,Bhula Diya,spotify:track:6cbBOeiUb9Llq2emEUVBlY,,,,,,,,trackdone,logout,True,False,False,1716138348,False
2024-05-19T17:23:58Z,android,235297,IN,106.195.51.112,Baari,Bilal Saeed,Baari,spotify:track:0HTb4JfMtMkMYUtyd19In3,,,,,,,,fwdbtn,trackdone,True,False,False,1716139205,False
2024-05-19T17:27:47Z,android,227976,IN,106.195.51.112,Uchiyaan Dewaraan,Bilal Saeed,Uchiyaan Dewaraan,spotify:track:1CYn0jiSz0gubTpYJbuTMS,,,,,,,,trackdone,trackdone,True,False,False,1716139441,False
2024-05-19T17:40:12Z,android,24116,IN,106.195.51.112,12 Saal,Bilal Saeed,Twelve,spotify:track:00KoecK1MTjqUamcy5Tm0l,,,,,,,,trackdone,logout,True,False,False,1716139669,False
2024-05-19T19:40:12Z,windows,183260,IN,106.195.51.112,My Queen,KD DESIROCK,My Queen,spotify:track:432Inwsdfixa83Kj4nvXMr,,,,,,,,playbtn,trackdone,False,False,False,1716147336,False
2024-05-19T19:42:19Z,windows,3970,IN,106.195.51.112,Lag Ja Gale Se Phir,Lata Mangeshkar,Woh Kaun Thi,spotify:track:5Y5c5bJK0O7KJDDAYKkppH,,,,,,,,clickrow,endplay,False,True,False,1716147640,False
2024-05-19T19:47:48Z,windows,328480,IN,106.195.51.112,"Pal Pal Dil Ke Paas - From ""Blackmail""",Kishore Kumar,"The Golden Years, Vol. 1",spotify:track:71j40GUuIgwpEGmoupat2O,,,,,,,,clickrow,endplay,False,True,False,1716147645,False
2024-05-19T19:52:02Z,windows,288545,IN,122.161.69.208,Tum Prem Ho - Reprise,Mohit Lalwani,Tum Prem Ho,spotify:track:735bRwgZ4sTH5Vs3iFVnDr,,,,,,,,trackdone,trackdone,False,False,False,1716147974,False
2024-05-19T19:56:42Z,windows,213288,IN,122.161.69.208,Sang Rahiyo,Jasleen Royal,Sang Rahiyo,spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,trackdone,endplay,False,True,False,1716148294,False
2024-05-19T19:59:06Z,android,36373,IN,106.195.51.112,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",spotify:track:3qrdLVOClRU4yPkcXZ7c5u,,,,,,,,trackdone,logout,True,False,False,1716148712,False
2024-05-19T20:01:18Z,windows,132158,IN,122.161.69.208,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",spotify:track:3qrdLVOClRU4yPkcXZ7c5u,,,,,,,,trackdone,trackdone,False,False,True,1716148508,False
2024-05-19T21:14:29Z,windows,23,IN,122.161.69.208,Chand Sifarish,Jatin-Lalit,Fanaa,spotify:track:5EYZZvmNAH5VZCwuzYJqoA,,,,,,,,trackdone,fwdbtn,False,True,True,1716148783,False
2024-05-19T21:19:58Z,windows,328970,IN,122.161.69.208,Tu Jaana Na Piya,King,NEW LIFE,spotify:track:4u0D2jZ20wQaEMHBSqsDnZ,,,,,,,,fwdbtn,trackdone,False,False,False,1716153175,False
2024-05-19T21:21:17Z,windows,48422,IN,122.161.69.208,Manjha,Vishal Mishra,Manjha,spotify:track:0UZLaEOSIc5kg0cc7eszqC,,,,,,,,trackdone,fwdbtn,False,True,False,1716153532,False
2024-05-19T21:21:26Z,windows,8650,IN,122.161.69.208,Samay Samjhayega (Lofi),Mohit Lalwani,Samay Samjhayega (Lofi),spotify:track:1PSFtCx1i5J6b7mSxhTXIz,,,,,,,,fwdbtn,fwdbtn,False,True,False,1716153582,False
2024-05-19T21:27:40Z,windows,376049,IN,122.161.69.208,Kabhi Na Kabhi,Aditya Narayan,Shaapit: The Cursed,spotify:track:1fnyJEbolobEfv2gtLVjmA,,,,,,,,fwdbtn,trackdone,False,False,False,1716153591,False
2024-06-27T14:14:43Z,android,183260,IN,106.194.115.97,My Queen,KD DESIROCK,My Queen,spotify:track:432Inwsdfixa83Kj4nvXMr,,,,,,,,playbtn,endplay,True,True,False,1719497501,False
2024-06-27T14:16:24Z,android,98074,IN,106.194.115.97,Yaar Haryane Te,Khasa Aala Chahar,Yaar Haryane Te,spotify:track:7M5rtXfBW7FZ9gEWkw2uDR,,,,,,,,trackdone,endplay,True,True,False,1719497684,False
2024-06-27T14:16:30Z,android,6474,IN,106.194.115.97,"Tainu Khabar Nahi - From ""Munjya""",Sachin-Jigar,Tainu Khabar Nahi,spotify:track:5npFBWhVs3VVlc0nY5xQMA,,,,,,,,clickrow,endplay,True,True,False,1719497783,False
2024-06-27T14:16:33Z,android,1940,IN,106.194.115.97,Yaar Haryane Te,Khasa Aala Chahar,Yaar Haryane Te,spotify:track:7M5rtXfBW7FZ9gEWkw2uDR,,,,,,,,playbtn,endplay,True,True,False,1719497790,False
2024-06-27T14:19:36Z,android,183260,IN,106.194.115.97,My Queen,KD DESIROCK,My Queen,spotify:track:432Inwsdfixa83Kj4nvXMr,,,,,,,,clickrow,trackdone,True,False,False,1719497793,False
2024-06-27T14:26:33Z,android,357067,IN,106.194.115.97,Bulleya,Vishal-Shekhar,Sultan,spotify:track:3tgdOveYac7YMEAQD9sGLf,,,,,,,,trackdone,endplay,True,True,False,1719498035,False
