ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2025-12-26T13:37:15Z,windows,1862,IN,2401:4900:1c63:38f2:1d25:ad27:bfc7:c28a,Heeriye,Sagnik Kolay,Heeriye,spotify:track:5AknaLNrNTCBYr5L62XhJK,,,,,,,,fwdbtn,fwdbtn,True,True,False,1766756233,False
2025-12-26T13:50:56Z,windows,204950,IN,2401:4900:1c63:38f2:1d25:ad27:bfc7:c28a,I’m Done. - I-Popstar: Vol. 1,Maan Panu,I-Popstar: Vol. 1 | Episodes 1–3,spotify:track:0YRpv07J0y7J73X87efpia,,,,,,,,fwdbtn,trackdone,True,False,False,1766756235,False
2025-12-26T13:54:22Z,windows,205482,IN,2401:4900:1c63:38f2:1d25:ad27:bfc7:c28a,Zakhm - I-Popstar: Vol. 1,Abhijay Sharma,"I-Popstar: Vol. 1 | Episodes 6, 7 & 8",spotify:track:4sYoGWgoum7Db1Lg7YdCIK,,,,,,,,trackdone,trackdone,True,False,False,1766757056,False
2025-12-26T13:56:48Z,windows,83360,IN,2401:4900:1c63:38f2:1d25:ad27:bfc7:c28a,Fitratein,Arijit Singh,Fitratein,spotify:track:1OGEmshkPfuviqljSRYW6a,,,,,,,,trackdone,fwdbtn,True,True,False,1766757324,False
2025-12-26T13:57:26Z,windows,38152,IN,2401:4900:1c63:38f2:1d25:ad27:bfc7:c28a,Tum Se,OutStation,Tum Se,spotify:track:1QNI17b6WjGs8WEfjYMwep,,,,,,,,fwdbtn,endplay,True,True,False,1766757408,False
2025-12-26T14:02:23Z,windows,294500,IN,2401:4900:1c63:38f2:1d25:ad27:bfc7:c28a,Arz Kiya Hai | Coke Studio Bharat,Anuv Jain,Arz Kiya Hai | Coke Studio Bharat,spotify:track:1bMkimTb47umgNP6xCi4A1,,,,,,,,playbtn,trackdone,True,False,False,1766757446,False
2025-12-26T14:28:40Z,windows,144682,IN,2401:4900:a050:5f0c:e436:3983:ee93:6d32,Kya Karein,Aditya Rikhari,Kya Karein,spotify:track:7qZClRjuyBwaKQsU0LxX5y,,,,,,,,playbtn,endplay,False,True,False,1766757798,False
2025-12-26T14:40:13Z,windows,382723,IN,2401:4900:a050:5f0c:e436:3983:ee93:6d32,Lutt Le Gaya,Shashwat Sachdev,Dhurandhar,spotify:track:2dQMisG0lyz6Z8J4zYdAsG,,,,,,,,playbtn,trackdone,False,False,False,1766759360,False
2025-12-26T14:46:28Z,windows,155591,IN,2401:4900:a050:5f0c:e436:3983:ee93:6d32,Dhurandhar - Title Track,Shashwat Sachdev,Dhurandhar,spotify:track:5xKr4HfdnYLMDmAJZkOuBc,,,,,,,,trackdone,trackdone,False,False,False,1766760232,False
2025-12-26T14:48:27Z,windows,27090,IN,2401:4900:a050:5f0c:e436:3983:ee93:6d32,Inaam,Anuv Jain,Inaam,spotify:track:52Zf1kNdojgRkkw39O6vwl,,,,,,,,trackdone,endplay,False,True,False,1766760388,False
2025-12-26T16:35:12Z,android,253801,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Lutt Le Gaya,Shashwat Sachdev,Dhurandhar,spotify:track:2dQMisG0lyz6Z8J4zYdAsG,,,,,,,,clickrow,endplay,True,True,False,1766766564,False
2025-12-26T16:35:33Z,android,19588,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Wavy,Karan Aujla,Wavy,spotify:track:4d2jV5fmX6hbRwaRbY39dt,,,,,,,,trackdone,endplay,True,True,False,1766766912,False
2025-12-26T16:39:08Z,android,216113,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,"Chandaniya [From ""Master Of Melody""] (Feat. Ashish Chanchlani and Elli AvrRam)",Mithoon,"Chandaniya [From ""Master Of Melody""] (Feat. Ashish Chanchlani and Elli AvrRam)",spotify:track:5lG6rSdoCrnKwpT079lC5h,,,,,,,,clickrow,endplay,True,True,False,1766766933,False
2025-12-26T16:39:49Z,android,38934,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Maar Udari - Pardes 2.0,Adnan Dhool,Maar Udari,spotify:track:0Ppvk37aQvMlwEGL94ucI7,,,,,,,,trackdone,fwdbtn,True,True,False,1766767149,False
2025-12-26T16:39:51Z,android,2419,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,4U,Maanu,4U,spotify:track:0QxrT8MrwuHcNVLR4fH2gQ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1766767189,False
2025-12-26T16:39:54Z,android,1964,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Dil Nu,AP Dhillon,Two Hearts Never Break The Same,spotify:track:7AsG1F1eMWd17RYan8M3Wm,,,,,,,,fwdbtn,fwdbtn,True,True,False,1766767191,False
2025-12-26T16:40:00Z,android,5813,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Gumaan,Young Stunners,Young Stunners X Freebird Music,spotify:track:6sy1Tat6CusyUkBabLT8K7,,,,,,,,fwdbtn,endplay,True,True,False,1766767194,False
2025-12-26T16:44:39Z,android,279187,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Teri Jhuki Nazar,Pritam,Murder 3 (Original Motion Picture Soundtrack),spotify:track:3beYHVCFKzbdNjJqjKeYpM,,,,,,,,clickrow,endplay,True,True,False,1766767200,False
2025-12-26T16:47:22Z,android,162160,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,Thoughts,Hamza Malik,Thoughts,spotify:track:76iJuLHEpvFyBua6A3YlHw,,,,,,,,trackdone,trackdone,True,False,False,1766767480,False
2025-12-26T16:47:37Z,android,14128,IN,2401:4900:a050:5f0c:1092:dad0:9289:15e,"Yaar Tou Yaar Hota Hai (From ""Teri Chhaon Mein"")",Sehar Gul Khan,"Yaar Tou Yaar Hota Hai (From ""Teri Chhaon Mein"")",spotify:track:6gQwmqkPlZtgfAjGF4vnnf,,,,,,,,trackdone,endplay,True,True,False,1766767642,False
2025-12-26T17:19:55Z,android,54340,IN,2401:4900:1c63:38f2:8564:3a9e:8a3c:bcc7,Thoughts,Hamza Malik,Thoughts,spotify:track:76iJuLHEpvFyBua6A3YlHw,,,,,,,,clickrow,logout,True,False,False,1766767657,False
2025-12-26T18:40:00Z,windows,237334,IN,2401:4900:1c63:38f2:51c7:28b:1a02:5cd1,Teri Jhuki Nazar,Pritam,Murder 3 (Original Motion Picture Soundtrack),spotify:track:3beYHVCFKzbdNjJqjKeYpM,,,,,,,,playbtn,logout,False,False,False,1766760507,False
2025-12-27T02:17:19Z,windows,153003,IN,2401:4900:1c63:38f2:51c7:28b:1a02:5cd1,Shri Krishna Govind Hare Murari,Jubin Nautiyal,Shri Krishna Govind Hare Murari,spotify:track:58SIEtTjWErr0yEXVBKxvd,,,,,,,,playbtn,trackdone,False,False,False,1766801685,False
2025-12-27T02:21:36Z,windows,208519,IN,2401:4900:1c63:38f2:51c7:28b:1a02:5cd1,Shri Krishna Govind Hare Murari,Simpal Kharel,Shri Krishna Govind Hare Murari,spotify:track:66RyIm3L9OS4BtkEHBupht,,,,,,,,trackdone,trackdone,False,False,False,1766801888,False
2025-12-27T02:26:48Z,windows,309143,IN,2401:4900:1c63:38f2:51c7:28b:1a02:5cd1,Hare Krishna Hare Rama,Jubin Nautiyal,Hare Krishna Hare Rama,spotify:track:4ECasrEmA3NeiHQpinwZ2A,,,,,,,,trackdone,trackdone,False,False,False,1766802096,False
2025-12-27T02:30:22Z,windows,182572,IN,2401:4900:1c63:38f2:51c7:28b:1a02:5cd1,Har Har Gange,Sachet-Parampara,Batti Gul Meter Chalu,spotify:track:1wfmYC9gDGU5wp2LVrVSgx,,,,,,,,trackdone,trackdone,False,False,False,1766802439,False
2025-01-18T09:19:16Z,windows,630793,IN,27.59.68.235,Tumse Milke Dil Ka,Sonu Nigam,Main Hoon Na,spotify:track:1ax8ZuwRVkSdzzsIqyCNWQ,,,,,,,,trackdone,trackdone,True,False,False,1737150591,False
2025-01-18T09:35:35Z,windows,3894,IN,27.59.68.235,Saibo,Sachin-Jigar,Shor in the City (Original Motion Picture Soundtrack),spotify:track:6udC4b4jOSnHb9ItnXgKLR,,,,,,,,trackdone,backbtn,True,True,False,1737193021,False
2025-01-18T09:41:34Z,windows,359253,IN,27.59.68.235,Tumse Milke Dil Ka,Sonu Nigam,Main Hoon Na,spotify:track:1ax8ZuwRVkSdzzsIqyCNWQ,,,,,,,,backbtn,trackdone,True,False,False,1737193026,False
2025-01-18T10:00:48Z,windows,23798,IN,27.59.68.235,Saibo,Sachin-Jigar,Shor in the City (Original Motion Picture Soundtrack),spotify:track:6udC4b4jOSnHb9ItnXgKLR,,,,,,,,trackdone,fwdbtn,True,True,False,1737193385,False
2025-01-18T10:02:35Z,windows,30983,IN,27.59.68.235,Haule Haule,Salim–Sulaiman,Rab Ne Bana Di Jodi,spotify:track:2UKK9UEbKlykbmLVP1zWIQ,,,,,,,,fwdbtn,endplay,True,True,False,1737194613,False
2025-01-18T10:05:44Z,windows,189762,IN,27.59.68.235,"Lehnga (From ""Jatt & Juliet 3"")",Diljit Dosanjh,"Lehnga (From ""Jatt & Juliet 3"")",spotify:track:6U8g1gIPeHXLTCZ7U6wxbQ,,,,,,,,clickrow,endplay,False,True,False,1737194646,False
2025-01-18T10:06:23Z,windows,9859,IN,27.59.68.235,Lemonade,Diljit Dosanjh,Drive Thru,spotify:track:3ZGJhN4unVspOqpwGvUL2W,,,,,,,,trackdone,endplay,False,True,False,1737194836,False
2025-01-18T10:06:27Z,windows,4271,IN,27.59.68.235,Jeena Jeena,Sachin-Jigar,Badlapur (Original Motion Picture Soundtrack),spotify:track:2GXXZFUxYg2LvG8SR0byOE,,,,,,,,clickrow,endplay,False,True,False,1737194874,False
2025-01-18T10:10:38Z,windows,251818,IN,27.59.68.235,O Saathi,Atif Aslam,"O Saathi (From ""Baaghi 2"")",spotify:track:6fScgF2Y63ScU73nYju0ny,,,,,,,,clickrow,trackdone,True,False,False,1737194878,False
2025-01-18T10:19:19Z,windows,277924,IN,27.59.68.235,"Yaaran Tere Bina (From ""Mann Jogi"")",Sahir Ali Bagga,"Yaaran Tere Bina (From ""Mann Jogi"")",spotify:track:1ECUgT7mxxd39bE2No2sZY,,,,,,,,trackdone,endplay,True,True,False,1737195372,False
2025-01-18T10:28:35Z,windows,555330,IN,27.59.68.235,Jaan Nisar (Original Score),Sahir Ali Bagga,Jaan Nisar (Original Score),spotify:track:4SakKl1Du1QzEDxTbIg2GF,,,,,,,,trackdone,trackdone,True,False,False,1737195651,False
2025-01-18T10:52:19Z,windows,171227,IN,27.59.70.182,Dil Hi Tou Hai (Original Motion Picture Soundtrack),Hassan Hayat Khan,Dil Hi Tou Hai (Original Motion Picture Soundtrack),spotify:track:2OX1crFUJBcp5HXhnL7JgX,,,,,,,,trackdone,remote,True,False,False,1737196263,False
2025-01-18T10:52:26Z,android,7380,IN,2401:4900:83a5:4077:7df8:6e5b:b3db:ac06,Bhar Do Jholi Meri,Pritam,Bajrangi Bhaijaan,spotify:track:52qnHAlqWpo3kgEteAPjRf,,,,,,,,clickrow,remote,True,False,False,1737197538,False
2025-01-18T11:00:07Z,windows,460729,IN,27.59.70.182,Bhar Do Jholi Meri,Pritam,Bajrangi Bhaijaan,spotify:track:52qnHAlqWpo3kgEteAPjRf,,,,,,,,remote,endplay,False,True,False,1737197635,False
2025-01-18T11:03:20Z,windows,194253,IN,27.59.70.182,Shendur Laal Chadhayo (Aarti),Ravindra Sathe,Vaastav: The Reality,spotify:track:5sf6rDJBoVyFXmYgNQIBy3,,,,,,,,clickrow,trackdone,False,False,False,1737198098,False
2025-01-18T11:09:23Z,windows,1509,IN,27.59.70.182,Sahiba,Jasleen Royal,Sahiba,spotify:track:4ulroyDK6rN73nVkCkWhur,,,,,,,,trackdone,endplay,False,True,False,1737198335,False
2025-01-18T11:13:17Z,windows,234149,IN,27.59.70.182,Mere Ghar Ram Aaye Hain,Jubin Nautiyal,Mere Ghar Ram Aaye Hain,spotify:track:4afA2YQlZfYzJbfnNoNknK,,,,,,,,playbtn,endplay,False,True,False,1737198654,False
2025-01-18T11:13:39Z,windows,20342,IN,27.59.70.182,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,"Raanjhan (From ""Do Patti"")",spotify:track:4vHRQnzGcKEtqsLH70tAms,,,,,,,,trackdone,fwdbtn,False,True,False,1737198888,False
2025-01-18T11:13:41Z,windows,1611,IN,27.59.70.182,Lag Ja Gale,Sanam,Lag Ja Gale - Sanam,spotify:track:733B0eINqwUqzV49kNRPPA,,,,,,,,fwdbtn,fwdbtn,False,True,False,1737198910,False
2025-01-18T11:13:42Z,windows,1571,IN,27.59.70.182,Payal,Yo Yo Honey Singh,Glory,spotify:track:76ZWOhRRQzmb4xMoZzTjJ9,,,,,,,,fwdbtn,backbtn,False,True,False,1737198912,False
2025-01-18T11:17:43Z,windows,240953,IN,27.59.70.182,Lag Ja Gale,Sanam,Lag Ja Gale - Sanam,spotify:track:733B0eINqwUqzV49kNRPPA,,,,,,,,backbtn,trackdone,False,False,False,1737198913,False
2025-01-18T11:22:42Z,windows,299073,IN,27.59.70.182,Payal,Yo Yo Honey Singh,Glory,spotify:track:76ZWOhRRQzmb4xMoZzTjJ9,,,,,,,,trackdone,trackdone,False,False,False,1737199154,False
2025-01-18T11:27:56Z,windows,312857,IN,27.59.70.182,Ishq Hai,Anurag Saikia,Mismatched: Season 3,spotify:track:3vCzLB6kS2lGcIpm1OOUsy,,,,,,,,trackdone,trackdone,False,False,False,1737199453,False
2025-01-18T18:44:57Z,windows,17356,IN,122.161.75.127,Sang Rahiyo (feat. Ujjwal Kashyap),Jasleen Royal,Sang Rahiyo (feat. Ujjwal Kashyap),spotify:track:45PA9lW7U5LYnlpGrdTyHY,,,,,,,,trackdone,endplay,False,True,False,1737225969,False
2025-01-18T18:48:50Z,windows,234149,IN,122.161.75.127,Mere Ghar Ram Aaye Hain,Jubin Nautiyal,Mere Ghar Ram Aaye Hain,spotify:track:4afA2YQlZfYzJbfnNoNknK,,,,,,,,playbtn,endplay,False,True,False,1737225988,False
2025-01-18T18:48:57Z,windows,4712,IN,122.161.75.127,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,"Raanjhan (From ""Do Patti"")",spotify:track:4vHRQnzGcKEtqsLH70tAms,,,,,,,,trackdone,fwdbtn,False,True,False,1737226222,False
2025-01-18T18:52:33Z,windows,217148,IN,122.161.75.127,Sahiba,Jasleen Royal,Sahiba,spotify:track:4ulroyDK6rN73nVkCkWhur,,,,,,,,fwdbtn,trackdone,False,False,False,1737226227,False
2025-01-18T18:57:46Z,windows,312857,IN,122.161.75.127,Ishq Hai,Anurag Saikia,Mismatched: Season 3,spotify:track:3vCzLB6kS2lGcIpm1OOUsy,,,,,,,,trackdone,trackdone,False,False,False,1737226444,False
2025-01-19T11:53:26Z,windows,121559,IN,27.59.70.33,"Nai Lagda (From ""Notebook"")",Vishal Mishra,"Nai Lagda (From ""Notebook"")",spotify:track:5NdVbWjNxxzv3SMxtINLu2,,,,,,,,trackdone,endplay,False,True,False,1737226757,False
2025-01-19T11:56:22Z,windows,175031,IN,27.59.70.33,Meem Se Mohabbat,MoniHon,Meem Se Mohabbat,spotify:track:1acFRBR1SowtwHed70Yxml,,,,,,,,playbtn,endplay,False,True,False,1737287698,False
2025-01-19T13:46:51Z,windows,190073,IN,122.161.75.127,Beqarrar Yeh Dil,Majlas Royal,Beqarrar Yeh Dil,spotify:track:0vm2Wg7yJxD6mMGWQHOJa5,,,,,,,,playbtn,endplay,False,True,False,1737287874,False
2025-01-19T13:47:11Z,windows,16576,IN,122.161.75.127,Beqarar Yeh Dil,MoniHon,Beqarar Yeh Dil,spotify:track:3dE70IdHUDy0QpdOYncUuq,,,,,,,,playbtn,endplay,False,True,False,1737294502,False
2025-01-19T13:47:33Z,windows,4681,IN,122.161.75.127,Meem Se Mohabbat,MoniHon,Meem Se Mohabbat,spotify:track:1acFRBR1SowtwHed70Yxml,,,,,,,,playbtn,endplay,False,True,False,1737294522,False
2025-01-19T13:51:57Z,windows,264472,IN,122.161.75.127,"Mann Jogiya (From ""Pyaar Hai Toh Hai"")",Arijit Singh,"Mann Jogiya (From ""Pyaar Hai Toh Hai"")",spotify:track:1oHCAYOHUIrjBcizvDShgD,,,,,,,,playbtn,trackdone,False,False,False,1737294544,False
2025-01-19T16:04:21Z,windows,523975,IN,122.161.75.127,Tera Fitoor,Arijit Singh,Genius,spotify:track:1YMLgvsQdE27r30q0fsLeV,,,,,,,,trackdone,trackdone,False,False,False,1737294855,False
2025-01-19T16:08:12Z,windows,204923,IN,122.161.75.127,Befikar,Tanzeel Khan,Befikar,spotify:track:0Qxis7LXvwqhCO2qOKCmLX,,,,,,,,trackdone,trackdone,False,False,False,1737302777,False
2025-02-01T09:24:37Z,windows,351711,IN,122.161.75.87,Mohabbatein Lutaaunga,Prem & Hardeep,Aapka... Abhijeet Sawant,spotify:track:0ScRAzkNibjRLPgPjsyMux,,,,,,,,remote,remote,False,False,False,1738392522,False
2025-02-01T09:24:41Z,android,4258,IN,2401:4900:8387:4577:3cdc:6264:cb11:1d1b,Mohabbatein Lutaaunga,Prem & Hardeep,Aapka... Abhijeet Sawant,spotify:track:0ScRAzkNibjRLPgPjsyMux,,,,,,,,clickrow,remote,True,False,False,1738401875,False
2025-02-01T09:30:32Z,windows,353636,IN,122.161.75.87,Mohabbatein Lutaaunga,Prem & Hardeep,Aapka... Abhijeet Sawant,spotify:track:0ScRAzkNibjRLPgPjsyMux,,,,,,,,remote,endplay,False,True,False,1738401978,False
2025-02-01T09:40:34Z,windows,264472,IN,122.161.75.87,"Mann Jogiya (From ""Pyaar Hai Toh Hai"")",Arijit Singh,"Mann Jogiya (From ""Pyaar Hai Toh Hai"")",spotify:track:1oHCAYOHUIrjBcizvDShgD,,,,,,,,trackdone,trackdone,False,False,False,1738402332,False
2025-02-01T09:41:14Z,windows,7528,IN,122.161.75.87,Main Kho Gaya,Kushagra,Main Kho Gaya,spotify:track:439sFZXlcQmDiCvc6okc10,,,,,,,,trackdone,fwdbtn,False,True,False,1738402961,False
2025-02-01T10:27:57Z,windows,196060,IN,27.59.68.193,Ik Tu Hi (No-Mabe),Rito Riba,Ik Tu Hi (No-Mabe),spotify:track:7JJ9Q8QKrfauJWlZiol1Uf,,,,,,,,fwdbtn,trackdone,False,False,False,1738402973,False
2025-02-01T10:30:39Z,windows,162000,IN,27.59.68.193,Banni,Kapil Jangir,Kapil's - EP,spotify:track:0WCYfoLuL3gMGDNr4cNd16,,,,,,,,trackdone,trackdone,False,False,False,1738405776,False
2025-02-01T10:35:34Z,windows,234858,IN,122.161.75.87,Nazrein Milaana Nazrein Churaana,Benny Dayal,Jaane Tu... Ya Jaane Na,spotify:track:3wnahgmj1q8YvjkoXTLG8c,,,,,,,,trackdone,trackdone,False,False,False,1738405999,False
2025-02-01T10:39:20Z,windows,225049,IN,122.161.75.87,"Tumhe Hi Apna Maana Hai (From ""Srikanth"")",Sachet Tandon,"Tumhe Hi Apna Maana Hai (From ""Srikanth"")",spotify:track:0UxLR0YwmqH8IQxhVTBpM0,,,,,,,,trackdone,trackdone,False,False,False,1738406233,False
2025-02-01T10:42:50Z,windows,183902,IN,122.161.75.87,Dil Na Jaaneya - Unplugged,Arijit Singh,Long Drive,spotify:track:41v8xHlKWch7OMqL6215cu,,,,,,,,trackdone,trackdone,False,False,False,1738406485,False
2025-02-01T10:48:20Z,windows,329072,IN,122.161.75.87,Maine Khud Ko,Mustafa Zahid,Ragini Mms 2,spotify:track:05REArTDZQd59A9Y4XC0Aq,,,,,,,,trackdone,trackdone,False,False,False,1738406669,False
2025-02-01T10:52:05Z,windows,224680,IN,122.161.75.87,Sajna,Darshan Raval,Sajna,spotify:track:3uWQkslzoaKzbtOAjQxWNr,,,,,,,,trackdone,trackdone,False,False,False,1738406999,False
2025-02-01T10:56:41Z,windows,246700,IN,122.161.75.87,Tu Banja Gali Benaras Ki,Asees Kaur,The Asees Kaur Collection,spotify:track:4VNpYZObhpFWB8PN1r2l6R,,,,,,,,trackdone,trackdone,False,False,False,1738407253,False
2025-02-01T10:59:58Z,windows,196124,IN,122.161.75.87,"JALSA 2.0 - From ""Mission Raniganj: The Great Bharat Rescue""",Satinder Sartaaj,JALSA 2.0,spotify:track:4OgcGtcurJBgS7H1iW7peT,,,,,,,,trackdone,trackdone,False,False,False,1738407501,False
2025-02-01T11:04:09Z,windows,250526,IN,122.161.75.87,Mere Nishan,Mohammed,Mere Nishan,spotify:track:4ZwZ98C2ymRXUL3RrYGzA8,,,,,,,,trackdone,trackdone,False,False,False,1738407697,False
2025-02-01T11:09:35Z,windows,325640,IN,122.161.75.87,"Tu Mila To Haina (From ""De De Pyaar De"")",Arijit Singh,"Tu Mila To Haina (From ""De De Pyaar De"")",spotify:track:4ZoIQLHOAD6jwsQ0daI5M2,,,,,,,,trackdone,trackdone,False,False,False,1738407948,False
2025-02-01T11:12:57Z,windows,200827,IN,122.161.75.87,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai,spotify:track:2n9ylYiF7urpXo36qBwr3g,,,,,,,,trackdone,trackdone,False,False,False,1738408274,False
2025-02-01T11:15:12Z,windows,134666,IN,122.161.75.87,Nasheeli Aankhein,Sachet-Parampara,Nasheeli Aankhein,spotify:track:7Dm3r2uxNHRvIqzqvWUJHf,,,,,,,,trackdone,trackdone,False,False,False,1738408476,False
2025-02-01T11:19:53Z,windows,280497,IN,122.161.75.87,Aye Khuda,Salim Merchant,Paathshaala,spotify:track:1vgVsR5rkXGP4NmUcoroJH,,,,,,,,trackdone,trackdone,False,False,False,1738408611,False
2025-02-01T11:23:36Z,windows,222261,IN,122.161.75.87,Kudi Gujarat Di (From Sweetiee Weds Nri),Jasbir Jassi,Kudi Gujarat Di (From Sweetiee Weds Nri),spotify:track:3aGHLCwTtXX1i7eOrShltW,,,,,,,,trackdone,trackdone,False,False,False,1738408892,False
2025-02-01T11:27:35Z,windows,238471,IN,122.161.75.87,Tujse Door Jo Hota Hun,Gajendra Verma,Tujse Door Jo Hota Hun,spotify:track:0j8iMmusoOvOSRrfJGh5Ue,,,,,,,,trackdone,trackdone,False,False,False,1738409115,False
2025-02-01T11:29:11Z,windows,78726,IN,122.161.75.87,Dil Ke Paas (Indian Version),Arijit Singh,Dil Ke Paas (Indian Version),spotify:track:5eYDMV3Fn8KElacH754Bjt,,,,,,,,trackdone,backbtn,False,True,False,1738409354,False
2025-02-01T12:09:55Z,windows,1411,IN,122.161.75.87,Kudi Gujarat Di (From Sweetiee Weds Nri),Jasbir Jassi,Kudi Gujarat Di (From Sweetiee Weds Nri),spotify:track:3aGHLCwTtXX1i7eOrShltW,,,,,,,,backbtn,backbtn,False,True,False,1738411893,False
2025-02-01T12:09:58Z,windows,1871,IN,122.161.75.87,Aye Khuda,Salim Merchant,Paathshaala,spotify:track:1vgVsR5rkXGP4NmUcoroJH,,,,,,,,backbtn,backbtn,False,True,False,1738411896,False
2025-02-01T12:10:01Z,windows,711,IN,122.161.75.87,Nasheeli Aankhein,Sachet-Parampara,Nasheeli Aankhein,spotify:track:7Dm3r2uxNHRvIqzqvWUJHf,,,,,,,,backbtn,backbtn,False,True,False,1738411898,False
2025-02-01T12:10:02Z,windows,781,IN,122.161.75.87,Mera Dil Bhi Kitna Pagal Hai - Recreated Version,Stebin Ben,Mera Dil Bhi Kitna Pagal Hai,spotify:track:2n9ylYiF7urpXo36qBwr3g,,,,,,,,backbtn,backbtn,False,True,False,1738411900,False
2025-02-01T12:10:03Z,windows,1151,IN,122.161.75.87,"Tu Mila To Haina (From ""De De Pyaar De"")",Arijit Singh,"Tu Mila To Haina (From ""De De Pyaar De"")",spotify:track:4ZoIQLHOAD6jwsQ0daI5M2,,,,,,,,backbtn,backbtn,False,True,False,1738411901,False
2025-02-01T12:10:04Z,windows,671,IN,122.161.75.87,Mere Nishan,Mohammed,Mere Nishan,spotify:track:4ZwZ98C2ymRXUL3RrYGzA8,,,,,,,,backbtn,backbtn,False,True,False,1738411902,False
2025-02-01T12:10:05Z,windows,921,IN,122.161.75.87,"JALSA 2.0 - From ""Mission Raniganj: The Great Bharat Rescue""",Satinder Sartaaj,JALSA 2.0,spotify:track:4OgcGtcurJBgS7H1iW7peT,,,,,,,,backbtn,backbtn,False,True,False,1738411903,False
2025-02-01T12:10:06Z,windows,551,IN,122.161.75.87,Tu Banja Gali Benaras Ki,Asees Kaur,The Asees Kaur Collection,spotify:track:4VNpYZObhpFWB8PN1r2l6R,,,,,,,,backbtn,backbtn,False,True,False,1738411904,False
2025-02-01T12:10:07Z,windows,691,IN,122.161.75.87,Sajna,Darshan Raval,Sajna,spotify:track:3uWQkslzoaKzbtOAjQxWNr,,,,,,,,backbtn,backbtn,False,True,False,1738411905,False
2025-02-01T12:10:08Z,windows,781,IN,122.161.75.87,Maine Khud Ko,Mustafa Zahid,Ragini Mms 2,spotify:track:05REArTDZQd59A9Y4XC0Aq,,,,,,,,backbtn,backbtn,False,True,False,1738411906,False
2025-02-01T12:10:09Z,windows,0,IN,122.161.75.87,Dil Na Jaaneya - Unplugged,Arijit Singh,Long Drive,spotify:track:41v8xHlKWch7OMqL6215cu,,,,,,,,backbtn,backbtn,False,True,False,1738411907,False
2025-02-01T12:10:10Z,windows,731,IN,122.161.75.87,"Tumhe Hi Apna Maana Hai (From ""Srikanth"")",Sachet Tandon,"Tumhe Hi Apna Maana Hai (From ""Srikanth"")",spotify:track:0UxLR0YwmqH8IQxhVTBpM0,,,,,,,,backbtn,backbtn,False,True,False,1738411908,False
2025-02-01T12:10:11Z,windows,621,IN,122.161.75.87,Nazrein Milaana Nazrein Churaana,Benny Dayal,Jaane Tu... Ya Jaane Na,spotify:track:3wnahgmj1q8YvjkoXTLG8c,,,,,,,,backbtn,backbtn,False,True,False,1738411909,False
2025-02-01T12:10:12Z,windows,341,IN,122.161.75.87,Ik Tu Hi (No-Mabe),Rito Riba,Ik Tu Hi (No-Mabe),spotify:track:7JJ9Q8QKrfauJWlZiol1Uf,,,,,,,,backbtn,backbtn,False,True,False,1738411911,False
2025-02-01T12:10:12Z,windows,531,IN,122.161.75.87,Banni,Kapil Jangir,Kapil's - EP,spotify:track:0WCYfoLuL3gMGDNr4cNd16,,,,,,,,backbtn,backbtn,False,True,False,1738411910,False
2025-02-01T12:10:13Z,windows,491,IN,122.161.75.87,Main Kho Gaya,Kushagra,Main Kho Gaya,spotify:track:439sFZXlcQmDiCvc6okc10,,,,,,,,backbtn,backbtn,False,True,False,1738411911,False
2025-02-01T12:10:15Z,windows,1681,IN,122.161.75.87,"Mann Jogiya (From ""Pyaar Hai Toh Hai"")",Arijit Singh,"Mann Jogiya (From ""Pyaar Hai Toh Hai"")",spotify:track:1oHCAYOHUIrjBcizvDShgD,,,,,,,,backbtn,fwdbtn,False,True,False,1738411912,False
2025-02-01T12:10:29Z,windows,1301,IN,122.161.75.87,Main Kho Gaya,Kushagra,Main Kho Gaya,spotify:track:439sFZXlcQmDiCvc6okc10,,,,,,,,fwdbtn,endplay,False,True,False,1738411914,False
2025-02-01T12:22:18Z,windows,322899,IN,122.161.75.87,Moh Moh Ke Dhaage (Male),Anu Malik,Dum Laga Ke Haisha,spotify:track:189DQylImZ1hGZaIpAQUzx,,,,,,,,playbtn,endplay,False,True,False,1738411929,False
